snapshot_date,split_id,protocol,seed,subject,partition,ch,mean_contact,rank_mean_contact,dead_flag
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,91,0.66863701,0,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,92,0.49575167,11,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,93,0.35082332,26,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,94,0.26034343,38,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,95,0.09579773,65,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,96,0.01296309,108,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,97,0.00757198,120,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,98,0.01124282,111,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,99,0.01264555,109,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,0,0.00000000,122,1
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,1,0.03353153,85,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,10,0.02879026,88,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,100,0.01499377,98,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,101,0.03033753,87,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,102,0.08190948,68,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,103,0.13240571,55,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,104,0.23456599,43,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,105,0.39020284,26,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,106,0.53317787,6,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,107,0.53629083,5,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,108,0.55440493,1,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,109,0.45480501,17,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,11,0.01952875,94,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,110,0.27550968,38,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,111,0.06520266,71,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,112,0.00891153,103,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,113,0.00415552,109,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,114,0.00629223,106,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,115,0.00873839,104,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,116,0.00450550,108,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,117,0.01357544,100,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,118,0.04302882,81,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,119,0.09712429,64,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,12,0.12796652,58,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,120,0.23046573,44,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,121,0.40685072,24,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,122,0.54535340,3,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,123,0.54002269,4,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,13,0.05734105,72,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,14,0.09183779,66,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,15,0.05680688,73,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,16,0.05616587,74,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,17,0.07621405,69,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,18,0.08571871,67,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,19,0.02542679,89,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,2,0.00948255,102,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,20,0.18069892,50,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,21,0.11836608,61,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,22,0.09409606,65,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,23,0.04690804,79,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,24,0.04908527,78,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,25,0.09938993,63,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,26,0.14416127,52,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,27,0.13985470,54,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,28,0.21390626,48,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,29,0.12073856,59,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,3,0.00580226,107,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,30,0.04392402,80,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,31,0.01552427,96,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,32,0.03613242,84,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,train,33,0.11717616,62,0
