run_id,protocol,split_id,split_npz,dataset_pickle,n_components,downsample_factor,electrode_regions,apply_ts2vec,ts2vec_output_dims,ts2vec_epochs,ts2vec_hidden_dims,ts2vec_depth,ts2vec_batch_size,model_family,n_units,n_layers,stride_len,kernel_len,input_proj_dim,tcn_layers,tcn_kernel_size,transformer_heads,transformer_layers,transformer_ff_mult,specaug_on,white_noise_sd,constant_offset_sd,gaussian_smooth_width,frame_ms,n_batch,train_seed,selection_rank,note,subset_id,subset_method,subset_K,subset_random_seed,enable_spatial_aug,run_id_base,run_id_used,run_dir,eval_greedy_test_json,eval_lex_train_json,eval_lex_all_json,greedy_test_cer,greedy_test_wer,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer,param_count,n_samples,total_chars,total_edits,split_seed,stream_rtf,stream_chunk_latency_ms,stream_end_to_end_latency_ms,stream_first_output_latency_ms,stream_model_family,stream_streaming_ready,lex_train_lexicon_source,lex_train_lexicon_size,lex_all_lexicon_source,lex_all_lexicon_size
P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3,subj1to2_seed3,raw_dataset/protocolSx_split_seed3_subj1to2_ds1.npz,data/gc20260216/P3_subj1to2_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline,,,,,,P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_greedy_test.json,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_train.json,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_all.json,0.5759080590238366,0.9819587628865979,0.5739216799091941,0.8359106529209622,0.5693813847900113,0.8290378006872853,10260827,1164,7048,4059,None,0.00011458141540655943,0.005457999849707757,280.2392517047521,280.0,uni_gru,False,train,1114,all,1164
P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3,subj2to1_seed0,raw_dataset/protocolSx_split_seed0_subj2to1_ds1.npz,data/gc20260216/P3_subj2to1_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline,,,,,,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_greedy_test.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_train.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_all.json,0.7062996594778661,0.988831615120275,0.6088251986379115,0.8273195876288659,0.6021566401816119,0.8187285223367697,10260827,1164,7048,4978,None,0.00010373798957835955,0.004807928943467575,280.25365542647626,280.0,uni_gru,False,train,1114,all,1164
P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3,subj2to1_seed1,raw_dataset/protocolSx_split_seed1_subj2to1_ds1.npz,data/gc20260216/P3_subj2to1_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline,,,,,,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_greedy_test.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_train.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_all.json,0.708427922814983,0.9905498281786942,0.6398978433598184,0.8573883161512027,0.636066969353008,0.8496563573883161,10260827,1164,7048,4993,None,0.00010575380042782354,0.0048977648834825326,280.2595647080174,280.0,uni_gru,False,train,1114,all,1164
P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3,subj2to1_seed2,raw_dataset/protocolSx_split_seed2_subj2to1_ds1.npz,data/gc20260216/P3_subj2to1_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline,,,,,,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_greedy_test.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_train.json,logs/P3_subj2to1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_all.json,0.7105561861520999,0.988831615120275,0.5974744608399546,0.8109965635738832,0.5956299659477866,0.8092783505154639,10260827,1164,7048,5008,None,0.00010589012675772367,0.004903905361585638,280.2600375864546,280.0,uni_gru,False,train,1114,all,1164
P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3,subj2to1_seed3,raw_dataset/protocolSx_split_seed3_subj2to1_ds1.npz,data/gc20260216/P3_subj2to1_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline,,,,,,P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_greedy_test.json,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_train.json,logs/P3_subj2to1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_gc20260216/eval_lex_all.json,0.67238933030647,0.9853951890034365,0.5872587968217934,0.8195876288659794,0.5804483541430193,0.813573883161512,10260827,1164,7048,4739,None,0.00010491608662387867,0.004859943667814401,280.25720124555386,280.0,uni_gru,False,train,1114,all,1164
P1_seed0_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k16.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k16,topk,16,,,P1_seed0_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1703125,0.68,0.4078125,1.0,0.109375,0.28,10253915,100,640,109,None,0.00048421324215883627,0.02231350882830625,281.2301437417045,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k16.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k16,fps2k,16,,,P1_seed0_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.14375,0.61,0.421875,1.0,0.084375,0.19,10253915,100,640,92,None,0.0005375110578907097,0.024769578134796806,281.36554684257135,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k24.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k24,topk,24,,,P1_seed0_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1234375,0.55,0.3890625,1.0,0.06875,0.18,10254427,100,640,79,None,0.000566445243202298,0.026102922915933937,281.43905414035544,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k24.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k24,fps2k,24,,,P1_seed0_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.14375,0.6,0.39375,1.0,0.0765625,0.2,10254427,100,640,92,None,0.0004775337182033768,0.022005703085356047,281.2131744110957,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k32.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k32,topk,32,,,P1_seed0_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1296875,0.57,0.3953125,1.0,0.059375,0.17,10254939,100,640,83,None,0.0004594899857696457,0.02117421202335906,281.1673343088478,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k32.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k32,fps2k,32,,,P1_seed0_raw_ds1_sub-fps2k_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.13125,0.63,0.3875,1.0,0.0640625,0.18,10254939,100,640,84,None,0.00048275767442273755,0.022246433373316974,281.22644587187096,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-topk_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k40.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k40,topk,40,,,P1_seed0_raw_ds1_sub-topk_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1109375,0.48,0.4015625,1.0,0.05625,0.16,10255451,100,640,71,None,0.0005942399761478419,0.0273837594667802,281.5096666594036,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k40.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k40,fps2k,40,,,P1_seed0_raw_ds1_sub-fps2k_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k40_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.115625,0.56,0.3859375,1.0,0.0625,0.2,10255451,100,640,74,None,0.0004848325524249665,0.022342047876575864,281.2317170994356,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-topk_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k48.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k48,topk,48,,,P1_seed0_raw_ds1_sub-topk_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1203125,0.52,0.39375,1.0,0.065625,0.18,10255963,100,640,77,None,0.0004930810946395631,0.022722157100159807,281.2526725209318,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k48.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k48,fps2k,48,,,P1_seed0_raw_ds1_sub-fps2k_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k48_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.0828125,0.44,0.38125,1.0,0.0328125,0.1,10255963,100,640,53,None,0.00047745428909011484,0.02200204283390961,281.21297262143344,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-topk_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k56.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k56,topk,56,,,P1_seed0_raw_ds1_sub-topk_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.125,0.56,0.3921875,1.0,0.071875,0.18,10256475,100,640,80,None,0.0004624896876175228,0.021312444248001394,281.1749550513923,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k56.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k56,fps2k,56,,,P1_seed0_raw_ds1_sub-fps2k_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k56_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.0859375,0.43,0.378125,1.0,0.0421875,0.11,10256475,100,640,55,None,0.00045592730941499836,0.021010036814235505,281.1582833295688,280.0,uni_gru,False,train,1064,all,1164
