run_id,protocol,split_id,split_npz,dataset_pickle,n_components,downsample_factor,electrode_regions,apply_ts2vec,ts2vec_output_dims,ts2vec_epochs,ts2vec_hidden_dims,ts2vec_depth,ts2vec_batch_size,model_family,n_units,n_layers,stride_len,kernel_len,input_proj_dim,tcn_layers,tcn_kernel_size,transformer_heads,transformer_layers,transformer_ff_mult,specaug_on,white_noise_sd,constant_offset_sd,gaussian_smooth_width,frame_ms,n_batch,train_seed,selection_rank,note,enable_spatial_aug,subset_method,run_id_base,run_id_used,run_dir,eval_greedy_test_json,eval_lex_train_json,eval_lex_all_json,greedy_test_cer,greedy_test_wer,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer,param_count,n_samples,total_chars,total_edits,split_seed,stream_rtf,stream_chunk_latency_ms,stream_end_to_end_latency_ms,stream_first_output_latency_ms,stream_model_family,stream_streaming_ready,lex_train_lexicon_source,lex_train_lexicon_size,lex_all_lexicon_source,lex_all_lexicon_size
P2_subj1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj1_seed1,raw_dataset/protocolS_split_seed1_subj1_ds1.npz,data/ms20260224/P2_subj1_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.11478433598183882,0.4793814432989691,0.0627128263337117,0.16065292096219932,0.051645856980703744,0.12972508591065293,10260827,1164,7048,809,None,0.00010984285023574351,0.005087484555510057,280.2697415780308,280.0,uni_gru,True,train,1114,all,1164
P2_subj1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj1_seed2,raw_dataset/protocolS_split_seed2_subj1_ds1.npz,data/ms20260224/P2_subj1_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj1_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.09790011350737798,0.436426116838488,0.05377412031782066,0.13487972508591065,0.03859250851305335,0.0979381443298969,10260827,1164,7048,690,None,0.00010484461125074601,0.004857359232411151,280.25690172373277,280.0,uni_gru,True,train,1114,all,1164
P2_subj1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj1_seed3,raw_dataset/protocolS_split_seed3_subj1_ds1.npz,data/ms20260224/P2_subj1_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj1_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.10584562996594779,0.4690721649484536,0.05618615209988649,0.14432989690721648,0.04242338251986379,0.10738831615120274,10260827,1164,7048,746,None,0.00011343468939765489,0.005251849362091486,280.2788398130813,280.0,uni_gru,True,train,1114,all,1164
P2_subj2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj2_seed0,raw_dataset/protocolS_split_seed0_subj2_ds1.npz,data/ms20260224/P2_subj2_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.11506810442678773,0.4948453608247423,0.06512485811577752,0.16752577319587628,0.05249716231555051,0.13573883161512026,10260827,1164,7048,811,None,0.00011573269035644917,0.005519516962208797,280.24055894760295,280.0,uni_gru,True,train,1114,all,1164
P2_subj2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj2_seed1,raw_dataset/protocolS_split_seed1_subj2_ds1.npz,data/ms20260224/P2_subj2_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.1112372304199773,0.47508591065292094,0.061152099886492624,0.15807560137457044,0.04980136208853576,0.12714776632302405,10260827,1164,7048,784,None,0.00012223195915014718,0.005823766432412638,280.25524007263704,280.0,uni_gru,True,train,1114,all,1164
P2_subj2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj2_seed2,raw_dataset/protocolS_split_seed2_subj2_ds1.npz,data/ms20260224/P2_subj2_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.10641316685584563,0.47079037800687284,0.061152099886492624,0.16752577319587628,0.048524404086265606,0.13917525773195877,10260827,1164,7048,750,None,0.00011341977571147253,0.005407686893175379,280.2358429769176,280.0,uni_gru,True,train,1114,all,1164
P2_subj2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj2_seed3,raw_dataset/protocolS_split_seed3_subj2_ds1.npz,data/ms20260224/P2_subj2_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.11677071509648126,0.4957044673539519,0.06867196367763904,0.17869415807560138,0.055334846765039726,0.14347079037800686,10260827,1164,7048,823,None,0.00011406853421450638,0.005435913320529504,280.237723137172,280.0,uni_gru,True,train,1114,all,1164
P2_subj3_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj3_seed0,raw_dataset/protocolS_split_seed0_subj3_ds1.npz,data/ms20260224/P2_subj3_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj3_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj3_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj3_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj3_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj3_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj3_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.21544368600682595,0.7140396210163652,0.1427758816837315,0.2971576227390181,0.12983503981797498,0.2730404823428079,10260827,1161,7032,1515,None,9.931920960516862e-05,0.004493009950874016,280.28714629228676,280.0,uni_gru,True,train,1111,all,1161
P2_subj3_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj3_seed1,raw_dataset/protocolS_split_seed1_subj3_ds1.npz,data/ms20260224/P2_subj3_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj3_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj3_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj3_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj3_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj3_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj3_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.21032423208191126,0.7037037037037037,0.13125711035267348,0.28079242032730406,0.11774744027303755,0.2549526270456503,10260827,1161,7032,1479,None,9.73562759677245e-05,0.004405974478787485,280.28077935724554,280.0,uni_gru,True,train,1111,all,1161
P2_subj3_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj3_seed2,raw_dataset/protocolS_split_seed2_subj3_ds1.npz,data/ms20260224/P2_subj3_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj3_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj3_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj3_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj3_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj3_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj3_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.23179749715585893,0.7260981912144703,0.15699658703071673,0.326442721791559,0.14334470989761092,0.2997416020671835,10260827,1161,7032,1630,None,9.930961896404207e-05,0.00449236362894119,280.28765830913244,280.0,uni_gru,True,train,1111,all,1161
P2_subj3_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2,subj3_seed3,raw_dataset/protocolS_split_seed3_subj3_ds1.npz,data/ms20260224/P2_subj3_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P2_subj3_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P2_subj3_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj3_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P2_subj3_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P2_subj3_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P2_subj3_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.21203071672354948,0.6933677863910422,0.1402161547212742,0.27993109388458226,0.12699089874857794,0.2532299741602067,10260827,1161,7032,1491,None,9.079058562851441e-05,0.0041031403874300385,280.26443520517546,280.0,uni_gru,True,train,1111,all,1161
P3_subj1to2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3,subj1to2_seed0,raw_dataset/protocolSx_split_seed0_subj1to2_ds1.npz,data/ms20260224/P3_subj1to2_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P3_subj1to2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3_subj1to2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj1to2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj1to2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P3_subj1to2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P3_subj1to2_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.6157775255391601,0.9879725085910653,0.6401816118047673,0.8951890034364262,0.6386208853575482,0.8943298969072165,10260827,1164,7048,4340,None,0.00016130662240332937,0.007689413684882768,280.3355662774493,280.0,uni_gru,True,train,1114,all,1164
P3_subj1to2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3,subj1to2_seed1,raw_dataset/protocolSx_split_seed1_subj1to2_ds1.npz,data/ms20260224/P3_subj1to2_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P3_subj1to2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3_subj1to2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj1to2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj1to2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P3_subj1to2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P3_subj1to2_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.5974744608399546,0.9853951890034365,0.6271282633371169,0.8900343642611683,0.6244324631101021,0.8883161512027491,10260827,1164,7048,4211,None,0.00011913093844422312,0.00567878946726412,280.2481055312351,280.0,uni_gru,True,train,1114,all,1164
P3_subj1to2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3,subj1to2_seed2,raw_dataset/protocolSx_split_seed2_subj1to2_ds1.npz,data/ms20260224/P3_subj1to2_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P3_subj1to2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3_subj1to2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj1to2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj1to2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P3_subj1to2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P3_subj1to2_seed2_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.6171963677639046,0.9836769759450171,0.6313847900113507,0.8831615120274914,0.6311010215664018,0.8823024054982818,10260827,1164,7048,4350,None,0.00012849028106321855,0.006124877677966227,280.2676792546012,280.0,uni_gru,True,train,1114,all,1164
P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3,subj1to2_seed3,raw_dataset/protocolSx_split_seed3_subj1to2_ds1.npz,data/ms20260224/P3_subj1to2_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P3_subj1to2_seed3_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.5490919409761634,0.9768041237113402,0.54738933030647,0.8161512027491409,0.5405788876276958,0.8084192439862543,10260827,1164,7048,3870,None,0.00012228383195171238,0.005824898689250497,280.2553347342958,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3,subj2to1_seed0,raw_dataset/protocolSx_split_seed0_subj2to1_ds1.npz,data/ms20260224/P3_subj2to1_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P3_subj2to1_seed0_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.7060158910329172,0.9862542955326461,0.625,0.8479381443298969,0.6190408626560726,0.8410652920962199,10260827,1164,7048,4976,None,0.00010813321165458191,0.0050116336375639935,280.2644024241261,280.0,uni_gru,True,train,1114,all,1164
P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3,subj2to1_seed1,raw_dataset/protocolSx_split_seed1_subj2to1_ds1.npz,data/ms20260224/P3_subj2to1_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,baseline:multi_subj,,,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_greedy_test.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_train.json,logs/P3_subj2to1_seed1_raw_ds1_el-all_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ms20260224/eval_lex_all.json,0.6853007945516458,0.9879725085910653,0.5994608399545971,0.8195876288659794,0.5963393870601589,0.8127147766323024,10260827,1164,7048,4830,None,0.0001046421709569143,0.0048462821021163964,280.2568362975218,280.0,uni_gru,True,train,1114,all,1164
